AccountNumber,NMI,Register,ReadConsumption,ReadUnit,ReadQuality,ReadDate,ReadTime
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,17:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,18:00:00
30208631,61028893219,"E1",0.29100,kWh,A,2025-05-28,18:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,18:30:00
30208631,61028893219,"E1",0.31100,kWh,A,2025-05-28,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,19:00:00
30208631,61028893219,"E1",0.26300,kWh,A,2025-05-28,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,19:30:00
30208631,61028893219,"E1",0.29400,kWh,A,2025-05-28,19:30:00
30208631,61028893219,"E1",0.29200,kWh,A,2025-05-28,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,20:30:00
30208631,61028893219,"E1",0.27100,kWh,A,2025-05-28,20:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,21:00:00
30208631,61028893219,"E1",0.29400,kWh,A,2025-05-28,21:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,21:30:00
30208631,61028893219,"E1",0.27300,kWh,A,2025-05-28,21:30:00
30208631,61028893219,"E1",0.27400,kWh,A,2025-05-28,22:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,22:00:00
30208631,61028893219,"E1",0.29400,kWh,A,2025-05-28,22:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-28,22:30:00
30208631,61028893219,"E2",1.53300,kWh,A,2025-05-28,23:00:00
30208631,61028893219,"E1",0.23300,kWh,A,2025-05-28,23:00:00
30208631,61028893219,"E2",1.80300,kWh,A,2025-05-28,23:30:00
30208631,61028893219,"E1",0.19100,kWh,A,2025-05-28,23:30:00
30208631,61028893219,"E2",1.77100,kWh,A,2025-05-29,00:00:00
30208631,61028893219,"E1",0.19800,kWh,A,2025-05-29,00:00:00
30208631,61028893219,"E2",1.73800,kWh,A,2025-05-29,00:30:00
30208631,61028893219,"E1",0.20900,kWh,A,2025-05-29,00:30:00
30208631,61028893219,"E1",0.19200,kWh,A,2025-05-29,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,01:00:00
30208631,61028893219,"E1",0.18300,kWh,A,2025-05-29,01:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,01:30:00
30208631,61028893219,"E1",0.15800,kWh,A,2025-05-29,02:00:00
30208631,61028893219,"E2",0.63700,kWh,A,2025-05-29,02:00:00
30208631,61028893219,"E1",0.17900,kWh,A,2025-05-29,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,03:00:00
30208631,61028893219,"E1",0.17600,kWh,A,2025-05-29,03:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,03:30:00
30208631,61028893219,"E1",0.16100,kWh,A,2025-05-29,03:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,04:00:00
30208631,61028893219,"E1",0.18100,kWh,A,2025-05-29,04:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,04:30:00
30208631,61028893219,"E1",0.17500,kWh,A,2025-05-29,04:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,05:00:00
30208631,61028893219,"E1",0.16000,kWh,A,2025-05-29,05:00:00
30208631,61028893219,"E1",0.18000,kWh,A,2025-05-29,05:30:00
30208631,61028893219,"E2",0.48800,kWh,A,2025-05-29,05:30:00
30208631,61028893219,"E1",0.17400,kWh,A,2025-05-29,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,06:00:00
30208631,61028893219,"E1",0.16100,kWh,A,2025-05-29,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,07:00:00
30208631,61028893219,"E1",0.17800,kWh,A,2025-05-29,07:00:00
30208631,61028893219,"E1",0.17300,kWh,A,2025-05-29,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,08:00:00
30208631,61028893219,"E1",0.17900,kWh,A,2025-05-29,08:00:00
30208631,61028893219,"E1",0.19300,kWh,A,2025-05-29,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,09:00:00
30208631,61028893219,"E1",0.19500,kWh,A,2025-05-29,09:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,09:30:00
30208631,61028893219,"E1",0.17700,kWh,A,2025-05-29,09:30:00
30208631,61028893219,"E1",0.19100,kWh,A,2025-05-29,10:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,10:00:00
30208631,61028893219,"E1",0.19700,kWh,A,2025-05-29,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,11:00:00
30208631,61028893219,"E1",0.63000,kWh,A,2025-05-29,11:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,11:30:00
30208631,61028893219,"E1",0.56200,kWh,A,2025-05-29,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,12:00:00
30208631,61028893219,"E1",0.56300,kWh,A,2025-05-29,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,12:30:00
30208631,61028893219,"E1",0.86800,kWh,A,2025-05-29,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,13:00:00
30208631,61028893219,"E1",0.80000,kWh,A,2025-05-29,13:00:00
30208631,61028893219,"E1",0.82800,kWh,A,2025-05-29,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,13:30:00
30208631,61028893219,"E1",0.25800,kWh,A,2025-05-29,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,14:00:00
30208631,61028893219,"E1",0.25100,kWh,A,2025-05-29,14:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,14:30:00
30208631,61028893219,"E1",0.21500,kWh,A,2025-05-29,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,15:00:00
30208631,61028893219,"E1",0.21900,kWh,A,2025-05-29,15:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,15:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,16:00:00
30208631,61028893219,"E1",0.23800,kWh,A,2025-05-29,16:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,16:30:00
30208631,61028893219,"E1",0.21400,kWh,A,2025-05-29,16:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,17:00:00
30208631,61028893219,"E1",0.23500,kWh,A,2025-05-29,17:00:00
30208631,61028893219,"E1",0.30000,kWh,A,2025-05-29,17:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,17:30:00
30208631,61028893219,"E1",0.25800,kWh,A,2025-05-29,18:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,18:00:00
30208631,61028893219,"E1",0.71100,kWh,A,2025-05-29,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,19:00:00
30208631,61028893219,"E1",0.69400,kWh,A,2025-05-29,19:00:00
30208631,61028893219,"E1",0.70000,kWh,A,2025-05-29,19:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,19:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,20:00:00
30208631,61028893219,"E1",0.40200,kWh,A,2025-05-29,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,20:30:00
30208631,61028893219,"E1",0.40200,kWh,A,2025-05-29,20:30:00
30208631,61028893219,"E1",0.37900,kWh,A,2025-05-29,21:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,21:00:00
30208631,61028893219,"E1",0.33200,kWh,A,2025-05-29,21:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-29,21:30:00
30208631,61028893219,"E2",0.48700,kWh,A,2025-05-29,22:00:00
30208631,61028893219,"E1",0.30400,kWh,A,2025-05-29,22:00:00
30208631,61028893219,"E1",0.37900,kWh,A,2025-05-29,22:30:00
30208631,61028893219,"E2",1.75600,kWh,A,2025-05-29,22:30:00
30208631,61028893219,"E2",1.76000,kWh,A,2025-05-29,23:00:00
30208631,61028893219,"E1",0.33600,kWh,A,2025-05-29,23:00:00
30208631,61028893219,"E2",1.76600,kWh,A,2025-05-29,23:30:00
30208631,61028893219,"E1",0.27800,kWh,A,2025-05-29,23:30:00
30208631,61028893219,"E2",0.01200,kWh,A,2025-05-30,00:00:00
30208631,61028893219,"E1",0.20500,kWh,A,2025-05-30,00:00:00
30208631,61028893219,"E1",0.15100,kWh,A,2025-05-30,00:30:00
30208631,61028893219,"E2",0.72300,kWh,A,2025-05-30,00:30:00
30208631,61028893219,"E1",0.17000,kWh,A,2025-05-30,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,01:30:00
30208631,61028893219,"E1",0.15800,kWh,A,2025-05-30,01:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,02:00:00
30208631,61028893219,"E1",0.14400,kWh,A,2025-05-30,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,02:30:00
30208631,61028893219,"E1",0.16400,kWh,A,2025-05-30,02:30:00
30208631,61028893219,"E1",0.14200,kWh,A,2025-05-30,03:00:00
30208631,61028893219,"E2",0.52900,kWh,A,2025-05-30,03:00:00
30208631,61028893219,"E1",0.13000,kWh,A,2025-05-30,03:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,03:30:00
30208631,61028893219,"E1",0.15100,kWh,A,2025-05-30,04:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,04:00:00
30208631,61028893219,"E1",0.14300,kWh,A,2025-05-30,04:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,04:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,05:00:00
30208631,61028893219,"E1",0.12900,kWh,A,2025-05-30,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,05:30:00
30208631,61028893219,"E1",0.14800,kWh,A,2025-05-30,05:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,06:00:00
30208631,61028893219,"E1",0.14900,kWh,A,2025-05-30,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,06:30:00
30208631,61028893219,"E1",0.13200,kWh,A,2025-05-30,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,07:00:00
30208631,61028893219,"E1",0.14300,kWh,A,2025-05-30,07:00:00
30208631,61028893219,"E1",0.15100,kWh,A,2025-05-30,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,08:00:00
30208631,61028893219,"E1",0.13000,kWh,A,2025-05-30,08:00:00
30208631,61028893219,"E1",0.15700,kWh,A,2025-05-30,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,09:00:00
30208631,61028893219,"E1",0.19900,kWh,A,2025-05-30,09:00:00
30208631,61028893219,"E1",0.17000,kWh,A,2025-05-30,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,10:00:00
30208631,61028893219,"E1",0.20300,kWh,A,2025-05-30,10:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,10:30:00
30208631,61028893219,"E1",0.23500,kWh,A,2025-05-30,10:30:00
30208631,61028893219,"E1",0.51500,kWh,A,2025-05-30,11:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,11:00:00
30208631,61028893219,"E1",0.61500,kWh,A,2025-05-30,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,11:30:00
30208631,61028893219,"E1",0.62600,kWh,A,2025-05-30,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,12:30:00
30208631,61028893219,"E1",0.57900,kWh,A,2025-05-30,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,13:00:00
30208631,61028893219,"E1",0.65600,kWh,A,2025-05-30,13:00:00
30208631,61028893219,"E1",0.54100,kWh,A,2025-05-30,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,13:30:00
30208631,61028893219,"E1",0.31200,kWh,A,2025-05-30,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,14:00:00
30208631,61028893219,"E1",0.27300,kWh,A,2025-05-30,14:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,14:30:00
30208631,61028893219,"E1",0.42500,kWh,A,2025-05-30,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,15:00:00
30208631,61028893219,"E1",0.55900,kWh,A,2025-05-30,15:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,15:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,16:00:00
30208631,61028893219,"E1",0.48100,kWh,A,2025-05-30,16:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,16:30:00
30208631,61028893219,"E1",0.56200,kWh,A,2025-05-30,16:30:00
30208631,61028893219,"E1",0.54100,kWh,A,2025-05-30,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,17:00:00
30208631,61028893219,"E1",0.90700,kWh,A,2025-05-30,17:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,17:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,18:00:00
30208631,61028893219,"E1",0.73500,kWh,A,2025-05-30,18:00:00
30208631,61028893219,"E1",0.56800,kWh,A,2025-05-30,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,18:30:00
30208631,61028893219,"E1",0.57800,kWh,A,2025-05-30,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,19:30:00
30208631,61028893219,"E1",0.41900,kWh,A,2025-05-30,19:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,20:00:00
30208631,61028893219,"E1",0.25000,kWh,A,2025-05-30,20:00:00
30208631,61028893219,"E1",0.24900,kWh,A,2025-05-30,20:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,20:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,21:00:00
30208631,61028893219,"E1",0.26000,kWh,A,2025-05-30,21:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-30,21:30:00
30208631,61028893219,"E1",0.28900,kWh,A,2025-05-30,21:30:00
30208631,61028893219,"E1",0.34100,kWh,A,2025-05-30,22:00:00
30208631,61028893219,"E2",0.25400,kWh,A,2025-05-30,22:00:00
30208631,61028893219,"E2",1.79700,kWh,A,2025-05-30,22:30:00
30208631,61028893219,"E1",0.34600,kWh,A,2025-05-30,22:30:00
30208631,61028893219,"E1",0.32500,kWh,A,2025-05-30,23:00:00
30208631,61028893219,"E2",1.77700,kWh,A,2025-05-30,23:00:00
30208631,61028893219,"E2",1.80800,kWh,A,2025-05-30,23:30:00
30208631,61028893219,"E1",0.29700,kWh,A,2025-05-30,23:30:00
30208631,61028893219,"E1",0.20200,kWh,A,2025-05-31,00:00:00
30208631,61028893219,"E2",0.39900,kWh,A,2025-05-31,00:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,00:30:00
30208631,61028893219,"E1",0.14300,kWh,A,2025-05-31,00:30:00
30208631,61028893219,"E2",0.63800,kWh,A,2025-05-31,01:00:00
30208631,61028893219,"E1",0.15100,kWh,A,2025-05-31,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,01:30:00
30208631,61028893219,"E1",0.14700,kWh,A,2025-05-31,01:30:00
30208631,61028893219,"E1",0.12400,kWh,A,2025-05-31,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,02:00:00
30208631,61028893219,"E1",0.13900,kWh,A,2025-05-31,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,02:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,03:00:00
30208631,61028893219,"E1",0.14200,kWh,A,2025-05-31,03:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,03:30:00
30208631,61028893219,"E1",0.12500,kWh,A,2025-05-31,03:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,04:00:00
30208631,61028893219,"E1",0.14200,kWh,A,2025-05-31,04:00:00
30208631,61028893219,"E1",0.14100,kWh,A,2025-05-31,04:30:00
30208631,61028893219,"E2",0.53600,kWh,A,2025-05-31,04:30:00
30208631,61028893219,"E1",0.12500,kWh,A,2025-05-31,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,05:00:00
30208631,61028893219,"E1",0.13900,kWh,A,2025-05-31,05:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,05:30:00
30208631,61028893219,"E1",0.14400,kWh,A,2025-05-31,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,06:00:00
30208631,61028893219,"E1",0.12900,kWh,A,2025-05-31,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,06:30:00
30208631,61028893219,"E1",0.14000,kWh,A,2025-05-31,07:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,07:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,07:30:00
30208631,61028893219,"E1",0.14500,kWh,A,2025-05-31,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,08:00:00
30208631,61028893219,"E1",0.12600,kWh,A,2025-05-31,08:00:00
30208631,61028893219,"E1",0.13500,kWh,A,2025-05-31,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,09:00:00
30208631,61028893219,"E1",0.14600,kWh,A,2025-05-31,09:00:00
30208631,61028893219,"E1",0.12500,kWh,A,2025-05-31,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,10:00:00
30208631,61028893219,"E1",0.13900,kWh,A,2025-05-31,10:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,10:30:00
30208631,61028893219,"E1",0.16200,kWh,A,2025-05-31,10:30:00
30208631,61028893219,"E1",1.13800,kWh,A,2025-05-31,11:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,11:00:00
30208631,61028893219,"E1",0.91000,kWh,A,2025-05-31,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,11:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,12:00:00
30208631,61028893219,"E1",0.72800,kWh,A,2025-05-31,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,12:30:00
30208631,61028893219,"E1",0.75900,kWh,A,2025-05-31,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,13:00:00
30208631,61028893219,"E1",0.51000,kWh,A,2025-05-31,13:00:00
30208631,61028893219,"E1",0.42200,kWh,A,2025-05-31,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,13:30:00
30208631,61028893219,"E1",0.20700,kWh,A,2025-05-31,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,14:00:00
30208631,61028893219,"E1",0.20600,kWh,A,2025-05-31,14:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,14:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,15:00:00
30208631,61028893219,"E1",0.18300,kWh,A,2025-05-31,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,15:30:00
30208631,61028893219,"E1",0.21300,kWh,A,2025-05-31,15:30:00
30208631,61028893219,"E1",0.29900,kWh,A,2025-05-31,16:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,16:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,16:30:00
30208631,61028893219,"E1",0.37700,kWh,A,2025-05-31,16:30:00
30208631,61028893219,"E1",0.36600,kWh,A,2025-05-31,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,17:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,17:30:00
30208631,61028893219,"E1",0.85200,kWh,A,2025-05-31,17:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,18:00:00
30208631,61028893219,"E1",0.80500,kWh,A,2025-05-31,18:00:00
30208631,61028893219,"E1",0.75800,kWh,A,2025-05-31,18:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,18:30:00
30208631,61028893219,"E1",0.39300,kWh,A,2025-05-31,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,19:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,19:30:00
30208631,61028893219,"E1",0.44500,kWh,A,2025-05-31,19:30:00
30208631,61028893219,"E1",0.42200,kWh,A,2025-05-31,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,20:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,20:30:00
30208631,61028893219,"E1",0.41800,kWh,A,2025-05-31,20:30:00
30208631,61028893219,"E1",0.40300,kWh,A,2025-05-31,21:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,21:00:00
30208631,61028893219,"E1",0.42500,kWh,A,2025-05-31,21:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,21:30:00
30208631,61028893219,"E1",0.43100,kWh,A,2025-05-31,22:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,22:00:00
30208631,61028893219,"E1",0.45600,kWh,A,2025-05-31,22:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-05-31,22:30:00
30208631,61028893219,"E1",0.48000,kWh,A,2025-05-31,23:00:00
30208631,61028893219,"E2",0.31700,kWh,A,2025-05-31,23:00:00
30208631,61028893219,"E1",0.44700,kWh,A,2025-05-31,23:30:00
30208631,61028893219,"E2",1.74400,kWh,A,2025-05-31,23:30:00
30208631,61028893219,"E2",1.75200,kWh,A,2025-06-01,00:00:00
30208631,61028893219,"E1",0.29500,kWh,A,2025-06-01,00:00:00
30208631,61028893219,"E1",0.26200,kWh,A,2025-06-01,00:30:00
30208631,61028893219,"E2",0.98600,kWh,A,2025-06-01,00:30:00
30208631,61028893219,"E1",0.23400,kWh,A,2025-06-01,01:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,01:00:00
30208631,61028893219,"E1",0.23200,kWh,A,2025-06-01,01:30:00
30208631,61028893219,"E2",0.18400,kWh,A,2025-06-01,01:30:00
30208631,61028893219,"E1",0.25500,kWh,A,2025-06-01,02:00:00
30208631,61028893219,"E2",0.44300,kWh,A,2025-06-01,02:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,02:30:00
30208631,61028893219,"E1",0.24000,kWh,A,2025-06-01,02:30:00
30208631,61028893219,"E1",0.27100,kWh,A,2025-06-01,03:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,03:00:00
30208631,61028893219,"E1",0.26200,kWh,A,2025-06-01,03:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,03:30:00
30208631,61028893219,"E1",0.25400,kWh,A,2025-06-01,04:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,04:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,04:30:00
30208631,61028893219,"E1",0.23300,kWh,A,2025-06-01,04:30:00
30208631,61028893219,"E1",0.24700,kWh,A,2025-06-01,05:00:00
30208631,61028893219,"E2",0.52500,kWh,A,2025-06-01,05:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,05:30:00
30208631,61028893219,"E1",0.25000,kWh,A,2025-06-01,05:30:00
30208631,61028893219,"E1",0.23000,kWh,A,2025-06-01,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,06:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,06:30:00
30208631,61028893219,"E1",0.24100,kWh,A,2025-06-01,06:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,07:00:00
30208631,61028893219,"E1",0.25000,kWh,A,2025-06-01,07:00:00
30208631,61028893219,"E1",0.23000,kWh,A,2025-06-01,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,07:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,08:00:00
30208631,61028893219,"E1",0.24100,kWh,A,2025-06-01,08:00:00
30208631,61028893219,"E1",0.26600,kWh,A,2025-06-01,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,08:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,09:00:00
30208631,61028893219,"E1",0.23200,kWh,A,2025-06-01,09:00:00
30208631,61028893219,"E1",0.26200,kWh,A,2025-06-01,09:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,09:30:00
30208631,61028893219,"E1",0.23700,kWh,A,2025-06-01,10:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,10:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,10:30:00
30208631,61028893219,"E1",0.25800,kWh,A,2025-06-01,10:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,11:00:00
30208631,61028893219,"E1",0.29300,kWh,A,2025-06-01,11:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,11:30:00
30208631,61028893219,"E1",0.59800,kWh,A,2025-06-01,11:30:00
30208631,61028893219,"E1",0.79400,kWh,A,2025-06-01,12:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,12:00:00
30208631,61028893219,"E1",0.98400,kWh,A,2025-06-01,12:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,12:30:00
30208631,61028893219,"E1",0.59300,kWh,A,2025-06-01,13:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,13:00:00
30208631,61028893219,"E1",0.86400,kWh,A,2025-06-01,13:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,13:30:00
30208631,61028893219,"E1",0.25900,kWh,A,2025-06-01,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,14:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,14:30:00
30208631,61028893219,"E1",0.12100,kWh,A,2025-06-01,14:30:00
30208631,61028893219,"E1",0.09900,kWh,A,2025-06-01,15:00:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,15:00:00
30208631,61028893219,"E1",0.09800,kWh,A,2025-06-01,15:30:00
30208631,61028893219,"E2",0.00000,kWh,A,2025-06-01,15:30:00
